time,hvac_reaAhu_THeaCoiSup_y
1105620,318.22119312845444
1105650,318.2215003112107
1105680,318.2218078987802
1105710,318.22211568183553
1105740,318.2224235648566
1105770,318.2227314879503
1105800,318.22303943107005
1105830,318.2233473828766
1105860,318.2236553361116
1105890,318.2239632892141
1105920,318.2242712416913
1105950,318.2245791935762
1105980,318.22488714505556
1106010,318.22519509629313
1106040,318.22550304739326
1106070,318.225810998421
1106100,318.2261189494153
1106130,318.2264269003944
1106160,318.22673485136704
1106190,318.2270428023366
1106220,318.2273507533053
1106250,318.22765870427395
1106280,318.2279666552426
1106310,318.2282746062114
1106340,318.2285825571803
1106370,318.2288905081492
1106400,318.2291984591182
1106430,318.2295064099105
1106460,318.2298143605444
1106490,318.2301223113332
1106520,318.2304302622535
1106550,318.2307382132291
1106580,318.2310461642186
1106610,318.23135411520707
1106640,318.2316620661904
1106670,318.23197001716807
1106700,318.23227796814194
1106730,318.23258591911343
1106760,318.23289387008367
1106790,318.23320182105346
1106820,318.23350977202296
1106850,318.2338177229922
1106880,318.2341256739614
1106910,318.2344336249305
1106940,318.23474157589953
1106970,318.23504952686864
1107000,318.2353574778377
1107030,318.23632710533434
1107060,318.23790682491233
1107090,318.2394737258667
1107120,318.2412091969146
1107150,318.2431706058337
1107180,318.24516605434854
1107210,318.2471617344396
1107240,318.2491577629317
1107270,318.2511537242605
1107300,318.2531496612549
1107330,318.25514557362465
1107360,318.25714145871626
1107390,318.25913729972336
1107420,318.26113310737924
1107450,318.2631289117295
1107480,318.26512468689987
1107510,318.2671204358732
1107540,318.26911615760395
1107570,318.27111185210765
1107600,318.27310751939063
1107630,318.2751031589158
1107660,318.27709877174624
1107690,318.27909435735336
1107720,318.2810899157373
1107750,318.28308544689844
1107780,318.2850809508371
1107810,318.2870764275536
1107840,318.28907187704846
1107870,318.291067299322
1107900,318.2930626943745
1107930,318.2950580622064
1107960,318.29705340281805
1107990,318.2990487162099
1108020,318.3010440023822
1108050,318.30303926133536
1108080,318.3050344930697
1108110,318.3070296975857
1108140,318.30902487488373
1108170,318.3110200249641
1108200,318.3130151478272
1108230,318.31501024259916
1108260,318.317005310967
1108290,318.3190003521688
1108320,318.32099536616545
1108350,318.32299035294795
1108380,318.3249853125153
1108410,318.3269802448679
1108440,318.3289751500063
1108470,318.3309700279307
1108500,318.33296487864163
1108530,318.33495970213926
1108560,318.33695449842423
1108590,318.3389492674966
1108620,318.3409440093571
1108650,318.34293872400576
1108680,318.34493341144304
1108710,318.3469280716694
1108740,318.34892270468526
1108770,318.35091731049096
1108800,318.3529118890868
1108830,318.35490643971303
1108860,318.3569009639238
1108890,318.35889546089345
1108920,318.36088993065414
1108950,318.3628843732065
1108980,318.36487878855115
1109010,318.36687317668856
1109040,318.368867537619
1109070,318.37086187134304
1109100,318.3728561778608
1109130,318.3748504571729
1109160,318.3768447092796
1109190,318.3788389341813
1109220,318.3808331318783
1109250,318.3828273023711
1109280,318.38482144565995
1109310,318.38681556174527
1109340,318.38880965062737
1109370,318.39080371230676
1109400,318.39279774678374
1109430,318.3947917514189
1109460,318.39678573104766
1109490,318.3987796839067
1109520,318.4007736095764
1109550,318.4027675080471
1109580,318.4047613793177
1109610,318.4067552233882
1109640,318.4087490402591
1109670,318.4107428299309
1109700,318.4127365924039
1109730,318.4147303276787
1109760,318.41672403575546
1109790,318.41871771663466
1109820,318.42071137031655
1109850,318.42270499680166
1109880,318.4246985960903
1109910,318.4266921681828
1109940,318.4286857130796
1109970,318.4306792307809
1110000,318.4326727212873
1110030,318.434666181395
1110060,318.4366596171256
1110090,318.4386530259058
1110120,318.44064640758825
1110150,318.4426397621094
1110180,318.4446330894485
1110210,318.44662638959863
1110240,318.448619662558
1110270,318.4506129083261
1110300,318.452606126903
1110330,318.454599318289
1110360,318.4565924824845
1110390,318.4585856194899
1110420,318.4605787293054
1110450,318.46257181193147
1110480,318.4645648673685
1110510,318.46655789561686
1110540,318.4685508966769
1110570,318.47054387054897
1110600,318.4725368172334
1110630,318.4745297318993
1110660,318.4765226232726
1110690,318.4785154883315
1110720,318.4805083193687
1110750,318.4825011233305
1110780,318.4844939032523
1110810,318.48648665469676
1110840,318.4884793801763
1110870,318.4904720814642
1110900,318.4924647561673
1110930,318.49445740380787
1110960,318.49645002426894
1110990,318.49844261267447
1111020,318.50043517810855
1111050,318.5024277168565
1111080,318.50442022853474
1111110,318.50641271306904
1111140,318.5084051704348
1111170,318.5103976006241
1111200,318.5123900036348
1111230,318.5143823743483
1111260,318.516374717159
1111290,318.5183670383954
1111320,318.52035933267575
1111350,318.522351599789
1111380,318.5243438397268
1111410,318.52633605248735
1111440,318.5283282380708
1111470,318.5303203964774
1111500,318.53231252770763
1111530,318.53430463176176
1111560,318.5362967086402
1111590,318.53828875834324
1111620,318.54028078087134
1111650,318.5422727762248
1111680,318.544264744404
1111710,318.54625668540945
