time,hvac_reaAhu_THeaCoiRet_y
7178730,318.15463443351786
7178760,318.15463443351786
7178790,318.15463443351786
7178820,318.15463443351786
7178850,318.15463443351786
7178880,318.15463443351786
7178910,318.15463443351786
7178940,318.15463443351786
7178970,318.15463443351786
7179000,318.15463443351786
7179030,318.15463443351786
7179060,318.15463443351786
7179090,318.15463443351786
7179120,318.15463443351786
7179150,318.15463443351786
7179180,318.15463443351786
7179210,318.15463443351786
7179240,318.15463443351786
7179270,318.15463443351786
7179300,318.15463443351786
7179330,318.15463443351786
7179360,318.15463443351786
7179390,318.15463443351786
7179420,318.15463443351786
7179450,318.15463443351786
7179480,318.15463443351786
7179510,318.15463443351786
7179540,318.15463443351786
7179570,318.15463443351786
7179600,318.15463443351786
7179630,318.15463443351786
7179660,318.15463443351786
7179690,318.15463443351786
7179720,318.15463443351786
7179750,318.15463443351786
7179780,318.15463443351786
7179810,318.15463443351786
7179840,318.15463443351786
7179870,318.15463443351786
7179900,318.15463443351786
7179930,318.15463443351786
7179960,318.15463443351786
7179990,318.15463443351786
7180020,318.15463443351786
7180050,318.15463443351786
7180080,318.15463443351786
7180110,318.15463443351786
7180140,318.15463443351786
7180170,318.15463443351786
7180200,318.15463443351786
7180230,318.15463443351786
7180260,318.15463443351786
7180290,318.15463443351786
7180320,318.15463443351786
7180350,318.15463443351786
7180380,318.15463443351786
7180410,318.15463443351786
7180440,318.15463443351786
7180470,318.15463443351786
7180500,318.15463443351786
7180530,318.15463443351786
7180560,318.15463443351786
7180590,318.15463443351786
7180620,318.15463443351786
7180650,318.15463443351786
7180680,318.15463443351786
7180710,318.15463443351786
7180740,318.15463443351786
7180770,318.15463443351786
7180800,318.15463443351786
7180830,318.15463443351786
7180860,318.15463443351786
7180890,318.15463443351786
7180920,318.15463443351786
7180950,318.15463443351786
7180980,318.15463443351786
7181010,318.15463443351786
7181040,318.15463443351786
7181070,318.15463443351786
7181100,318.15463443351786
7181130,318.15463443351786
7181160,318.15463443351786
7181190,318.15463443351786
7181220,318.15463443351786
7181250,318.15463443351786
7181280,318.15463443351786
7181310,318.15463443351786
7181340,318.15463443351786
7181370,318.15463443351786
7181400,318.15463443351786
7181430,318.15463443351786
7181460,318.15463443351786
7181490,318.15463443351786
7181520,318.15463443351786
7181550,318.15463443351786
7181580,318.15463443351786
7181610,318.15463443351786
7181640,318.15463443351786
7181670,318.15463443351786
7181700,318.15463443351786
7181730,318.15463443351786
7181760,318.15463443351786
7181790,318.15463443351786
7181820,318.15463443351786
7181850,318.15463443351786
7181880,318.15463443351786
7181910,318.15463443351786
7181940,318.15463443351786
7181970,318.15463443351786
7182000,318.15463443351786
7182030,318.15463443351786
7182060,318.15463443351786
7182090,318.15463443351786
7182120,318.15463443351786
7182150,318.15463443351786
7182180,318.15463443351786
7182210,318.15463443351786
7182240,318.15463443351786
7182270,318.15463443351786
7182300,318.15463443351786
7182330,318.15463443351786
7182360,318.15463443351786
7182390,318.15463443351786
7182420,318.15463443351786
7182450,318.15463443351786
7182480,318.15463443351786
7182510,318.15463443351786
7182540,318.15463443351786
7182570,318.15463443351786
7182600,318.15463443351786
7182630,318.15463443351786
7182660,318.15463443351786
7182690,318.15463443351786
7182720,318.15463443351786
7182750,318.15463443351786
7182780,318.15463443351786
7182810,318.15463443351786
7182840,318.15463443351786
7182870,318.15463443351786
7182900,318.15463443351786
7182930,318.15463443351786
7182960,318.15463443351786
7182990,318.15463443351786
7183020,318.15463443351786
7183050,318.15463443351786
7183080,318.15463443351786
7183110,318.15463443351786
7183140,318.15463443351786
7183170,318.15463443351786
7183200,318.15463443351786
7183230,318.15463443351786
7183260,318.15463443351786
7183290,318.15463443351786
7183320,318.15463443351786
7183350,318.15463443351786
7183380,318.15463443351786
7183410,318.15463443351786
7183440,318.15463443351786
7183470,318.15463443351786
7183500,318.15463443351786
7183530,318.15463443351786
7183560,318.15463443351786
7183590,318.15463443351786
7183620,318.15463443351786
7183650,318.15463443351786
7183680,318.15463443351786
7183710,318.15463443351786
7183740,318.15463443351786
7183770,318.15463443351786
7183800,318.15463443351786
7183830,318.15463443351786
7183860,318.15463443351786
7183890,318.15463443351786
7183920,318.15463443351786
7183950,318.15463443351786
7183980,318.15463443351786
7184010,318.15463443351786
7184040,318.15463443351786
7184070,318.15463443351786
7184100,318.15463443351786
7184130,318.15463443351786
7184160,318.15463443351786
7184190,318.15463443351786
7184220,318.15463443351786
7184250,318.15463443351786
7184280,318.15463443351786
7184310,318.15463443351786
7184340,318.15463443351786
7184370,318.15463443351786
7184400,318.15463443351786
7184430,318.15463443351786
7184460,318.15463443351786
7184490,318.15463443351786
7184520,318.15463443351786
7184550,318.15463443351786
7184580,318.15463443351786
7184610,318.15463443351786
7184640,318.15463443351786
7184670,318.15463443351786
7184700,318.15463443351786
7184730,318.15463443351786
7184760,318.15463443351786
7184790,318.15463443351786
7184820,318.15463443351786
7184850,318.15463443351786
7184880,318.15463443351786
7184910,318.15463443351786
7184940,318.15463443351786
7184970,318.15463443351786
7185000,318.15463443351786
7185030,318.15463443351786
7185060,318.15463443351786
7185090,318.15463443351786
7185120,318.15463443351786
7185150,318.15463443351786
7185180,318.15463443351786
7185210,318.15463443351786
7185240,318.15463443351786
7185270,318.15463443351786
7185300,318.15463443351786
7185330,318.15463443351786
7185360,318.15463443351786
7185390,318.15463443351786
7185420,318.15463443351786
7185450,318.15463443351786
7185480,318.15463443351786
7185510,318.15463443351786
7185540,318.15463443351786
7185570,318.15463443351786
7185600,318.15463443351786
7185630,318.15463443351786
7185660,318.15463443351786
7185690,318.15463443351786
7185720,318.15463443351786
7185750,318.15463443351786
7185780,318.15463443351786
7185810,318.15463443351786
7185840,318.15463443351786
7185870,318.15463443351786
7185900,318.15463443351786
7185930,318.15463443351786
7185960,318.15463443351786
7185990,318.15463443351786
7186020,318.15463443351786
7186050,318.15463443351786
7186080,318.15463443351786
7186110,318.15463443351786
7186140,318.15463443351786
7186170,318.15463443351786
7186200,318.15463443351786
7186230,318.15463443351786
7186260,318.15463443351786
7186290,318.15463443351786
7186320,318.15463443351786
7186350,318.15463443351786
7186380,318.15463443351786
7186410,318.15463443351786
7186440,318.15463443351786
7186470,318.15463443351786
7186500,318.15463443351786
7186530,318.15463443351786
7186560,318.15463443351786
7186590,318.15463443351786
7186620,318.15463443351786
7186650,318.15463443351786
7186680,318.15463443351786
7186710,318.15463443351786
7186740,318.15463443351786
7186770,318.15463443351786
7186800,318.15463443351786
7186830,318.15463443351786
7186860,318.15463443351786
7186890,318.15463443351786
7186920,318.15463443351786
7186950,318.15463443351786
7186980,318.15463443351786
7187010,318.15463443351786
7187040,318.15463443351786
7187070,318.15463443351786
7187100,318.15463443351786
7187130,318.15463443351786
7187160,318.15463443351786
7187190,318.15463443351786
7187220,318.15463443351786
7187250,318.15463443351786
7187280,318.15463443351786
7187310,318.15463443351786
7187340,318.15463443351786
7187370,318.15463443351786
7187400,318.15463443351786
7187430,318.15463443351786
7187460,318.15463443351786
7187490,318.15463443351786
7187520,318.15463443351786
7187550,318.15463443351786
7187580,318.15463443351786
7187610,318.15463443351786
7187640,318.15463443351786
7187670,318.15463443351786
7187700,318.15463443351786
7187730,318.15463443351786
7187760,318.15463443351786
7187790,318.15463443351786
7187820,318.15463443351786
7187850,318.15463443351786
7187880,318.15463443351786
7187910,318.15463443351786
7187940,318.15463443351786
7187970,318.15463443351786
7188000,318.15463443351786
7188030,318.15463443351786
7188060,318.15463443351786
7188090,318.15463443351786
7188120,318.15463443351786
7188150,318.15463443351786
7188180,318.15463443351786
7188210,318.15463443351786
7188240,318.15463443351786
7188270,318.15463443351786
7188300,318.15463443351786
7188330,318.15463443351786
7188360,318.15463443351786
7188390,318.15463443351786
7188420,318.15463443351786
7188450,318.15463443351786
7188480,318.15463443351786
7188510,318.15463443351786
7188540,318.15463443351786
7188570,318.15463443351786
7188600,318.15463443351786
7188630,318.15463443351786
7188660,318.15463443351786
7188690,318.15463443351786
7188720,318.15463443351786
7188750,318.15463443351786
7188780,318.15463443351786
7188810,318.15463443351786
7188840,318.15463443351786
7188870,318.15463443351786
7188900,318.15463443351786
7188930,318.15463443351786
7188960,318.15463443351786
7188990,318.15463443351786
7189020,318.15463443351786
7189050,318.15463443351786
7189080,318.15463443351786
7189110,318.15463443351786
7189140,318.15463443351786
7189170,318.15463443351786
7189200,318.15463443351786
7189230,318.15463443351786
7189260,318.15463443351786
7189290,318.15463443351786
7189320,318.15463443351786
7189350,318.15463443351786
7189380,318.15463443351786
7189410,318.15463443351786
7189440,318.15463443351786
7189470,318.15463443351786
7189500,318.15463443351786
7189530,318.15463443351786
7189560,318.15463443351786
7189590,318.15463443351786
7189620,318.15463443351786
7189650,318.15463443351786
7189680,318.15463443351786
7189710,318.15463443351786
7189740,318.15463443351786
7189770,318.15463443351786
7189800,318.15463443351786
7189830,318.15463443351786
7189860,318.15463443351786
7189890,318.15463443351786
7189920,318.15463443351786
7189950,318.15463443351786
7189980,318.15463443351786
7190010,318.15463443351786
7190040,318.15463443351786
7190070,318.15463443351786
7190100,318.15463443351786
7190130,318.15463443351786
7190160,318.15463443351786
7190190,318.15463443351786
7190220,318.15463443351786
7190250,318.15463443351786
7190280,318.15463443351786
7190310,318.15463443351786
7190340,318.15463443351786
7190370,318.15463443351786
7190400,318.15463443351786
7190430,318.15463443351786
7190460,318.15463443351786
7190490,318.15463443351786
7190520,318.15463443351786
7190550,318.15463443351786
7190580,318.15463443351786
7190610,318.15463443351786
7190640,318.15463443351786
7190670,318.15463443351786
7190700,318.15463443351786
7190730,318.15463443351786
7190760,318.15463443351786
7190790,318.15463443351786
7190820,318.15463443351786
7190850,318.15463443351786
7190880,318.15463443351786
7190910,318.15463443351786
7190940,318.15463443351786
7190970,318.15463443351786
7191000,318.15463443351786
7191030,318.15463443351786
7191060,318.15463443351786
7191090,318.15463443351786
7191120,318.15463443351786
7191150,318.15463443351786
7191180,318.15463443351786
7191210,318.15463443351786
7191240,318.15463443351786
7191270,318.15463443351786
7191300,318.15463443351786
7191330,318.15463443351786
7191360,318.15463443351786
7191390,318.15463443351786
7191420,318.15463443351786
7191450,318.15463443351786
7191480,318.15463443351786
7191510,318.15463443351786
7191540,318.15463443351786
7191570,318.15463443351786
7191600,318.15463443351786
7191630,318.15463443351786
7191660,318.15463443351786
7191690,318.15463443351786
7191720,318.15463443351786
7191750,318.15463443351786
7191780,318.15463443351786
7191810,318.15463443351786
7191840,318.15463443351786
7191870,318.15463443351786
7191900,318.15463443351786
7191930,318.15463443351786
7191960,318.15463443351786
7191990,318.15463443351786
7192020,318.15463443351786
7192050,318.15463443351786
7192080,318.15463443351786
7192110,318.15463443351786
7192140,318.15463443351786
7192170,318.15463443351786
7192200,318.15463443351786
7192230,318.15463443351786
7192260,318.15463443351786
7192290,318.15463443351786
7192320,318.15463443351786
7192350,318.15463443351786
7192380,318.15463443351786
7192410,318.15463443351786
7192440,318.15463443351786
7192470,318.15463443351786
7192500,318.15463443351786
7192530,318.15463443351786
7192560,318.15463443351786
7192590,318.15463443351786
7192620,318.15463443351786
7192650,318.15463443351786
7192680,318.15463443351786
7192710,318.15463443351786
7192740,318.15463443351786
7192770,318.15463443351786
7192800,318.15463443351786
7192830,318.15463443351786
7192860,318.15463443351786
7192890,318.15463443351786
7192920,318.15463443351786
7192950,318.15463443351786
7192980,318.15463443351786
7193010,318.15463443351786
7193040,318.15463443351786
7193070,318.15463443351786
7193100,318.15463443351786
7193130,318.15463443351786
7193160,318.15463443351786
7193190,318.15463443351786
7193220,318.15463443351786
7193250,318.15463443351786
7193280,318.15463443351786
7193310,318.15463443351786
7193340,318.15463443351786
7193370,318.15463443351786
7193400,318.15463443351786
7193430,318.15463443351786
7193460,318.15463443351786
7193490,318.15463443351786
7193520,318.15463443351786
7193550,318.15463443351786
7193580,318.15463443351786
7193610,318.15463443351786
7193640,318.15463443351786
7193670,318.15463443351786
7193700,318.15463443351786
7193730,318.15463443351786
7193760,318.15463443351786
7193790,318.15463443351786
7193820,318.15463443351786
7193850,318.15463443351786
7193880,318.15463443351786
7193910,318.15463443351786
7193940,318.15463443351786
7193970,318.15463443351786
7194000,318.15463443351786
7194030,318.15463443351786
7194060,318.15463443351786
7194090,318.15463443351786
7194120,318.15463443351786
7194150,318.15463443351786
7194180,318.15463443351786
7194210,318.15463443351786
7194240,318.15463443351786
7194270,318.15463443351786
7194300,318.15463443351786
7194330,318.15463443351786
7194360,318.15463443351786
7194390,318.15463443351786
7194420,318.15463443351786
7194450,318.15463443351786
7194480,318.15463443351786
7194510,318.15463443351786
7194540,318.15463443351786
7194570,318.15463443351786
7194600,318.15463443351786
7194630,318.15463443351786
7194660,318.15463443351786
7194690,318.15463443351786
7194720,318.15463443351786
7194750,318.15463443351786
7194780,318.15463443351786
7194810,318.15463443351786
7194840,318.15463443351786
7194870,318.15463443351786
7194900,318.15463443351786
7194930,318.15463443351786
7194960,318.15463443351786
7194990,318.15463443351786
7195020,318.15463443351786
7195050,318.15463443351786
7195080,318.15463443351786
7195110,318.15463443351786
7195140,318.15463443351786
7195170,318.15463443351786
7195200,318.15463443351786
7195230,318.15463443351786
7195260,318.15463443351786
7195290,318.15463443351786
7195320,318.15463443351786
7195350,318.15463443351786
7195380,318.15463443351786
7195410,318.15463443351786
7195440,318.15463443351786
7195470,318.15463443351786
7195500,318.15463443351786
7195530,318.15463443351786
7195560,318.15463443351786
7195590,318.15463443351786
7195620,318.15463443351786
7195650,318.15463443351786
7195680,318.15463443351786
7195710,318.15463443351786
7195740,318.15463443351786
7195770,318.15463443351786
7195800,318.15463443351786
7195830,318.15463443351786
7195860,318.15463443351786
7195890,318.15463443351786
7195920,318.15463443351786
7195950,318.15463443351786
7195980,318.15463443351786
7196010,318.15463443351786
7196040,318.15463443351786
7196070,318.15463443351786
7196100,318.15463443351786
7196130,318.15463443351786
7196160,318.15463443351786
7196190,318.15463443351786
7196220,318.15463443351786
7196250,318.15463443351786
7196280,318.15463443351786
7196310,318.15463443351786
7196340,318.15463443351786
7196370,318.15463443351786
7196400,318.15463443351786
7196430,312.8941514828619
7196460,312.6855224982734
7196490,313.99959269006695
7196520,314.0619834458598
7196550,313.918918619356
7196580,313.79669527103704
7196610,313.702420230527
7196640,313.63453346978133
7196670,313.57230151604375
7196700,313.5155026475117
7196730,313.46144117367953
7196760,313.40791538922014
7196790,313.35419853604947
7196820,313.30160958837416
7196850,313.25067924052365
7196880,313.20060581707236
7196910,313.1538305084735
7196940,313.110391663542
7196970,313.0690247319019
7197000,313.0295222836102
7197030,312.9919138725971
7197060,312.9573784394081
7197090,312.92899053826494
7197120,312.9071521439771
7197150,312.8915074293311
7197180,312.8803499751298
7197210,312.8733810191131
7197240,312.8705162105387
7197270,312.8716927164371
7197300,312.8768377280003
7197330,312.8858405496893
7197360,312.89856944198795
7197390,312.9148736098409
7197420,312.93458391723726
7197450,312.95751379153444
7197480,312.983442455871
7197510,313.0120656999515
7197540,313.0433596083651
7197570,313.0770559693016
7197600,313.11284293802805
7197630,313.1505405273482
7197660,313.18994654548777
7197690,313.2308277042456
7197720,313.2729829090087
7197750,313.316222638683
7197780,313.36036855110876
7197810,313.40521744482203
7197840,313.45062094874515
7197870,313.49654785153956
7197900,313.5428418371539
7197930,313.58938602103234
7197960,313.63609157071056
7197990,313.68288717161647
7198020,313.72971504380934
7198050,313.776529479013
7198080,313.8232955356572
7198110,313.8699879290246
7198140,313.91658986434385
7198170,313.9630920385584
7198200,314.00949139788366
7198230,314.0557896561399
7198260,314.10198497093364
7198290,314.14803887712407
7198320,314.1938139033534
7198350,314.2318869499964
7198380,314.2550333154564
7198410,314.26864193458147
7198440,314.27679143393954
7198470,314.28193081947256
7198500,314.28532459341073
7198530,314.2877361932896
7198560,314.2895719835232
7198590,314.29108639653816
7198620,314.29243151048274
7198650,314.2936893756978
7198680,314.2948963665859
7198710,314.2960694916448
7198740,314.2972185333933
7198770,314.2983500074685
7198800,314.2994681703856
7198830,314.3005757980464
7198860,314.3016735693051
7198890,314.30276203237054
7198920,314.30384126906284
7198950,314.30491111326074
7198980,314.30597122368715
7199010,314.3070212007598
7199040,314.30806059249466
7199070,314.30908889741835
7199100,314.31010563994136
7199130,314.3111103059609
7199160,314.3121023839775
7199190,314.3130813599755
7199220,314.3140467176954
7199250,314.3149979402874
7199280,314.3159345106877
7199310,314.3168559116435
7199340,314.31776162575136
7199370,314.31865113550515
7199400,314.31952392333653
7199430,314.3203794716464
7199460,314.3212172628148
7199490,314.32203677920586
7199520,314.3228375031944
7199550,314.32361891714555
7199580,314.3243805034223
7199610,314.3251217443875
7199640,314.32584212240437
7199670,314.32654111983555
7199700,314.3272182190441
7199730,314.3278729023935
7199760,314.3285046522475
7199790,314.3291129509702
7199820,314.3296972809262
7199850,314.33025712448017
7199880,314.330791963997
7199910,314.3313012818416
7199940,314.3317845603793
7199970,314.3322412819753
7200000,314.3326709289949
7200030,314.3330850524549
7200060,314.33349719445135
7200090,314.3339074171565
7200120,314.33431575419417
7200150,314.3347222391874
7200180,314.3351269057547
7200210,314.3355297875103
7200240,314.33593091806443
7200270,314.3363303310232
7200300,314.33672805998907
7200330,314.3371241385611
7200360,314.3375186003347
7200390,314.33791147890247
7200420,314.33830280785355
7200450,314.33869262077417
7200480,314.3390809512706
7200510,314.3394678328046
7200540,314.33985329958455
7200570,314.3402373837939
7200600,314.34062012022054
7200630,314.3410015421887
7200660,314.3413816830967
7200690,314.34176057659994
7200720,314.3421382562297
7200750,314.34251475551594
7200780,314.3428901083189
7200810,314.34326434765524
7200840,314.3436375074197
7200870,314.34400962119673
7200900,314.3443807224827
7200930,314.34475084483097
7200960,314.3451200218
7200990,314.3454882869443
7201020,314.3458556738172
7201050,314.3462222159713
7201080,314.3465879469584
7201110,314.34695290032926
7201140,314.3473171096339
7201170,314.34768060842146
7201200,314.3480434302403
7201230,314.3484056086468
7201260,314.34876717715946
7201290,314.3491281693654
7201320,314.3494886188945
7201350,314.34984855890997
7201380,314.3502080234303
7201410,314.35056704570155
7201440,314.3509256592859
7201470,314.3512838983152
7201500,314.3516417955855
7201530,314.35199938467656
7201560,314.3523566993316
7201590,314.3527137730726
7201620,314.35307063943065
7201650,314.3534273319401
7201680,314.3537838841341
7201710,314.35414032954435
7201740,314.3544967017013
7201770,314.3548530341339
7201800,314.3552093603697
7201830,314.3555657135681
7201860,314.35592212798537
7201890,314.35627863692645
7201920,314.35663527346776
7201950,314.3569920715721
7201980,314.35734906460846
7202010,314.3577062861163
7202040,314.3580637695538
7202070,314.358421548475
7202100,314.3587796563828
7202130,314.3591381267788
7202160,314.35949699316797
7202190,314.3598562890527
7202220,314.36021604793245
7202250,314.36057630330436
7202280,314.3609370886629
7202310,314.3612984375
7202340,309.896734267202
7202370,306.0591671157477
7202400,306.05916270282023
7202430,311.65362093982446
7202460,309.84408758510426
7202490,309.6232031911565
7202520,309.7042616290617
7202550,309.7771400171024
7202580,309.8177444804347
7202610,309.83825206929816
7202640,309.8484830470616
7202670,309.85374881421546
7202700,309.8566546572919
7202730,309.8709094578401
7202760,309.95824419693975
7202790,310.0237686961482
7202820,310.0596826462675
7202850,310.07787357577035
7202880,310.08701147306374
7202910,310.09180465810067
7202940,310.09447226834834
7202970,310.09616115463854
7203000,310.0973894171619
7203030,303.0614935834897
7203060,303.04621877817254
7203090,303.04621367732597
7203120,303.04621371330677
7203150,303.04621371330626
7203180,303.04621371330626
7203210,303.04621371330626
7203240,303.04621371330626
7203270,303.04621371330626
7203300,303.04621371330626
7203330,303.04621371330626
7203360,303.04621371330626
7203390,303.04621371330626
7203420,303.04621371330626
7203450,303.04621371330626
7203480,303.04621371330626
7203510,303.04621371330626
7203540,303.04621371330626
7203570,303.04621371330626
7203600,303.04621371330626
7203630,309.44051183640084
7203660,308.7685593193058
7203690,309.0218491519999
7203720,308.91037730653517
7203750,308.68209418488016
7203780,308.53506153130746
7203810,308.51708869208653
7203840,308.6145739812268
7203870,308.7886366249231
7203900,309.08559370683133
7203930,309.43310807012665
7203960,309.755398387016
7203990,310.05208853868754
7204020,310.2995703643088
7204050,310.49598081044593
7204080,310.6486342855999
7204110,310.7662427442678
7204140,310.85658617531465
7204170,310.92598870555776
7204200,310.97942042195376
7204230,303.82077324077034
7204260,303.8053323006399
7204290,303.8053273890083
7204320,303.8053273890083
7204350,303.8053273890083
7204380,303.8053273890083
7204410,303.8053273890083
7204440,303.8053273890083
7204470,303.8053273890083
7204500,303.8053273890083
7204530,303.8053273890083
7204560,303.8053273890083
7204590,303.8053273890083
7204620,303.8053273890083
7204650,303.8053273890083
7204680,303.8053273890083
7204710,303.8053273890083
7204740,303.8053273890083
7204770,303.8053273890083
7204800,303.8053273890083
7204830,309.8712967721953
7204860,309.0248762307304
7204890,309.20772564169437
7204920,309.1001585602091
7204950,308.8934392840944
7204980,308.76642428262244
7205010,308.761157063426
7205040,308.870655721414
7205070,309.0472239969483
7205100,309.3526893962702
7205130,309.7113807660075
7205160,310.0360140339109
7205190,310.2992385352284
7205220,310.50340510545374
7205250,310.65985990991175
7205280,310.77939876625624
7205310,310.87077349074224
7205340,310.94079103790597
7205370,310.99461095464676
7205400,311.03608350698454
7205430,303.90287259285896
7205460,303.8871122180433
7205490,303.887111568177
7205520,303.88711156817874
7205550,303.88711156817874
7205580,303.88711156817874
7205610,303.88711156817874
7205640,303.88711156817874
7205670,303.88711156817874
7205700,303.88711156817874
7205730,303.88711156817874
7205760,303.88711156817874
7205790,303.88711156817874
7205820,303.88711156817874
7205850,303.88711156817874
7205880,303.88711156817874
7205910,303.88711156817874
7205940,303.88711156817874
7205970,303.88711156817874
7206000,303.88711156817874
7206030,309.92481868429485
7206060,309.0788305651582
7206090,309.30072367383804
7206120,309.2411388973013
7206150,309.06961484455223
7206180,308.9644194319132
7206210,308.9727844528715
7206240,309.0915145299876
7206270,309.27621495838713
7206300,309.6033691330879
7206330,309.961025331038
7206360,310.25259438276316
7206390,310.47310578226586
7206420,310.6385188912496
7206450,310.7631740525138
7206480,310.85770975084773
7206510,310.9298252594463
7206540,310.98512641555857
7206570,311.02774041236074
7206600,311.0605832477001
7206630,303.9635403487589
7206660,303.94818359999425
7206690,303.9482022497107
7206720,303.94820202843937
7206750,303.94820202843937
7206780,303.94820202843937
7206810,303.94820202843937
7206840,303.94820202843937
7206870,303.94820202843937
7206900,303.94820202843937
7206930,303.94820202843937
7206960,303.94820202843937
7206990,303.94820202843937
7207020,303.94820202843937
7207050,303.94820202843937
7207080,303.94820202843937
7207110,303.94820202843937
7207140,303.94820202843937
7207170,303.94820202843937
7207200,303.94820202843937
7207230,309.9616927919144
7207260,309.1213864962508
7207290,309.3881090963955
7207320,309.3823822160713
7207350,309.2507531472718
7207380,309.1706939670339
7207410,309.1943025749191
7207440,309.3237333091303
7207470,309.5189743184665
7207500,309.8586854282392
7207530,310.1901678220016
7207560,310.4390353587808
7207590,310.6192937158481
7207620,310.7512686688228
7207650,310.84952895909646
7207680,310.92373254048476
7207710,310.98038305499625
7207740,311.02400093528803
7207770,311.0578139071745
7207800,311.0840304860369
7207830,304.0348840712438
7207860,304.02043015402916
7207890,304.020428372632
7207920,304.0204283726518
7207950,304.0204283726518
7207980,304.0204283726518
7208010,304.0204283726518
7208040,304.0204283726518
7208070,304.0204283726518
7208100,304.0204283726518
7208130,304.0204283726518
7208160,304.0204283726518
7208190,304.0204283726518
7208220,304.0204283726518
7208250,304.0204283726518
7208280,304.0204283726518
7208310,304.0204283726518
7208340,304.0204283726518
7208370,304.0204283726518
7208400,304.0204283726518
7208430,310.0125460459442
7208460,309.17618458447606
7208490,309.49223018010827
7208520,309.5526939622508
7208550,309.4732403971903
7208580,309.4280193166793
7208610,309.4744719740888
7208640,309.62030728971916
7208670,309.83271456337354
7208700,310.1533792858521
7208730,310.43191724483245
7208760,310.6293260988562
7208790,310.76714516008013
7208820,310.86586128776855
7208850,310.9385780339374
7208880,310.9933463575489
7208910,311.03527152180163
7208940,311.0677645473692
7208970,311.0930408522204
7209000,311.11294841615927
7209030,304.14210345415825
7209060,304.12710853153555
7209090,304.12709822717864
7209120,304.1270986621737
7209150,304.1270986621737
7209180,304.1270986621737
7209210,304.1270986621737
7209240,304.1270986621737
7209270,304.1270986621737
7209300,304.1270986621737
7209330,304.1270986621737
7209360,304.1270986621737
7209390,304.1270986621737
7209420,304.1270986621737
7209450,304.1270986621737
7209480,304.1270986621737
7209510,304.1270986621737
7209540,304.1270986621737
7209570,304.1270986621737
7209600,304.1270986621737
7209630,310.07132131457485
7209660,309.2339348006323
7209690,309.60998971893525
7209720,309.75885244044383
7209750,309.75148383512953
7209780,309.7549630627105
7209810,309.83203493187096
7209840,309.9910968755517
7209870,310.17237167224454
7209900,310.4324213212366
7209930,310.6498087713294
7209960,310.79566487996857
7209990,310.89244958205785
7210020,310.9591777642719
7210050,311.00717228609534
7210080,311.04288182342293
7210110,311.0700977315371
7210140,311.09112416609383
7210170,311.10758603686753
7210200,311.12068874503973
7210230,304.2320993753331
7210260,304.2177864281617
7210290,304.2177865743749
7210320,304.2177865744157
7210350,304.2177865744157
7210380,304.2177865744157
7210410,304.2177865744157
7210440,304.2177865744157
7210470,304.2177865744157
7210500,304.2177865744157
7210530,304.2177865744157
7210560,304.2177865744157
7210590,304.2177865744157
7210620,304.2177865744157
7210650,304.2177865744157
7210680,304.2177865744157
7210710,304.2177865744157
7210740,304.2177865744157
7210770,304.2177865744157
7210800,304.2177865744157
7210830,310.10539449103396
7210860,309.26614210486065
7210890,309.69866332629886
7210920,309.9354242806044
7210950,310.0013489285476
7210980,310.0548300508597
7211010,310.1551297590954
7211040,310.28279192297435
7211070,310.40669462170126
7211100,310.60710035582844
7211130,310.78285738768454
7211160,310.8957759566138
7211190,310.9656732306288
7211220,311.0107308329356
7211250,311.0414854621974
7211280,311.06357228678024
7211310,311.0800565117782
7211340,311.0926412495558
7211370,311.1024925679618
7211400,311.11035072894646
7211430,304.27673473614044
7211460,304.26240224141054
7211490,304.26240258635266
7211520,304.26240258635266
7211550,304.26240258635266
7211580,304.26240258635266
7211610,304.26240258635266
7211640,304.26240258635266
7211670,304.26240258635266
7211700,304.26240258635266
7211730,304.26240258635266
7211760,304.26240258635266
7211790,304.26240258635266
7211820,304.26240258635266
7211850,304.26240258635266
7211880,304.26240258635266
7211910,304.26240258635266
7211940,304.26240258635266
7211970,304.26240258635266
7212000,304.26240258635266
7212030,310.11964598298033
7212060,309.2810700085904
7212090,309.7503385147872
7212120,310.0510959214718
7212150,310.172544659492
7212180,310.2634305226145
7212210,310.3575337213143
7212240,310.45458567623956
7212270,310.54141143351274
7212300,310.7123755220192
7212330,310.86279992459197
7212360,310.9566172615326
7212390,311.01143795536876
7212420,311.04455931813237
7212450,311.06592719412146
7212480,311.08065355849754
7212510,311.09133461818135
7212540,311.0994197584008
7212570,311.1057595503799
7212600,311.1108458985244
7212630,304.31952927338284
7212660,304.3053397525495
7212690,304.30533998687633
7212720,304.30533998689873
7212750,304.30533998689873
7212780,304.30533998689873
7212810,304.30533998689873
7212840,304.30533998689873
7212870,304.30533998689873
7212900,304.30533998689873
7212930,304.30533998689873
7212960,304.30533998689873
7212990,304.30533998689873
7213020,304.30533998689873
7213050,304.30533998689873
7213080,304.30533998689873
7213110,304.30533998689873
7213140,304.30533998689873
7213170,304.30533998689873
7213200,304.30533998689873
7213230,310.13903710379526
7213260,309.29764298043057
7213290,309.7872515110455
7213320,310.139885058573
7213350,310.3099139187357
7213380,310.4210614739341
7213410,310.50017760693373
7213440,310.5730006528436
7213470,310.6371194198843
7213500,310.787514308525
7213530,310.91840933260454
7213560,310.99874305199126
7213590,311.0432101026809
7213620,311.0682056720568
7213650,311.0831605316737
7213680,311.09283618002655
